,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2017-06-04 19:15:00,6298,-,-,7594,7138,3414,-,3727,4179,2562,-,-
2017-06-04 19:30:00,6401,-,-,7640,7197,3459,-,3752,4195,2555,-,-
2017-06-04 19:45:00,6376,-,-,7659,7202,3451,-,3737,4213,2555,-,-
2017-06-04 20:00:00,6377,-,-,7633,7174,3460,-,3748,4214,2566,-,-
2017-06-04 20:15:00,6395,-,-,7634,7168,3460,-,3758,4212,2564,-,-
2017-06-04 20:30:00,6435,-,-,7688,7238,3479,-,3765,4211,2558,-,-
2017-06-04 20:45:00,6488,-,-,7712,7290,3519,-,3803,4212,2562,-,-
2017-06-04 21:00:00,6371,-,-,7653,7164,3470,-,3740,4207,2554,-,-
2017-06-04 21:15:00,6239,-,-,7591,7170,3357,-,3729,4140,2457,-,-
2017-06-04 21:30:00,6281,-,-,7524,7211,3388,-,3730,4142,2426,-,-
2017-06-04 21:45:00,6411,-,-,7694,7290,3487,-,3792,4195,2509,-,-
2017-06-04 22:00:00,6274,-,-,7562,7188,3391,-,3726,4145,2446,-,-
2017-06-04 22:15:00,6260,-,-,7565,7197,3388,-,3735,4144,2433,-,-
2017-06-04 22:30:00,6343,-,-,7625,7258,3439,-,3756,4172,2462,-,-
2017-06-04 22:45:00,6369,-,-,7642,7249,3444,-,3759,4171,2460,-,-
2017-06-04 23:00:00,6442,-,-,7660,7257,3436,-,3768,4174,2460,-,-
2017-06-04 23:15:00,6462,-,-,7719,7331,3519,-,3799,4194,2522,-,-
2017-06-04 23:30:00,6430,-,-,7624,7228,3436,-,3751,4155,2456,-,-
2017-06-04 23:45:00,6481,-,-,7735,7320,3500,-,3801,4189,2523,-,-
2017-06-05 00:00:00,6440,-,-,7648,7228,3401,-,3749,4152,2454,-,-
2017-06-05 00:15:00,6457,-,-,7672,3899,3490,-,3795,4214,2503,-,-
2017-06-05 00:30:00,6394,-,-,7595,7191,3412,-,3753,4203,2464,-,-
2017-06-05 00:45:00,6313,-,-,7488,7094,3341,-,3687,4199,2375,-,-
2017-06-05 01:00:00,6296,-,-,7498,7079,3317,-,3691,4199,2377,-,-
2017-06-05 01:15:00,6299,-,-,7583,7194,3309,-,3735,4204,2450,-,-
2017-06-05 01:30:00,6253,-,-,7552,7169,3273,-,3719,4129,2424,-,-
2017-06-05 01:45:00,5989,-,-,7585,7175,3287,-,3635,4143,2428,-,-
2017-06-05 02:00:00,5595,-,-,7578,7159,3229,-,3625,4133,2412,-,-
2017-06-05 02:15:00,5321,-,-,7783,3915,3473,-,3685,4209,2522,-,-
2017-06-05 02:30:00,5125,-,-,7680,3840,3344,-,3644,4163,2464,-,-
2017-06-05 02:45:00,5103,-,-,7658,7204,3335,-,3675,4158,2452,-,-
2017-06-05 03:00:00,5140,-,-,7711,7257,3354,-,3701,4165,2462,-,-
2017-06-05 03:15:00,5252,-,-,7809,7294,3479,-,3690,4209,2462,-,-
2017-06-05 03:30:00,5149,-,-,7727,3854,3331,-,3752,4170,2467,-,-
2017-06-05 03:45:00,5123,-,-,7707,7207,3346,-,3762,4157,2453,-,-
2017-06-05 04:00:00,5181,-,-,7693,7227,3317,-,3761,4163,2456,-,-
2017-06-05 04:15:00,5173,-,-,7701,7209,3336,-,3334,4163,2453,-,-
2017-06-05 04:30:00,5222,-,-,7763,7252,3387,-,3214,4185,2464,-,-
2017-06-05 04:45:00,5200,-,-,7749,7260,3352,-,3210,4222,2452,-,-
2017-06-05 05:00:00,5148,-,-,7698,7173,3311,-,3189,4222,2452,-,-
2017-06-05 05:15:00,5202,-,-,7761,7238,3359,-,3211,4225,2465,-,-
2017-06-05 05:30:00,5150,-,-,7704,3811,3304,-,3194,4225,2450,-,-
2017-06-05 05:45:00,5167,-,-,7716,7195,3282,-,3191,4224,2455,-,-
2017-06-05 06:00:00,5146,-,-,7712,7189,3286,-,3181,4225,2453,-,-
2017-06-05 06:15:00,5176,-,-,7832,7271,3415,-,3234,4191,2476,-,-
2017-06-05 06:30:00,5226,-,-,7900,7300,3447,-,3251,4204,2465,-,-
2017-06-05 06:45:00,5129,-,-,7791,7223,3352,-,3581,4173,2463,-,-
2017-06-05 07:00:00,5176,-,-,7851,7279,3390,-,3684,4186,2475,-,-
2017-06-05 07:15:00,5142,-,-,7826,7248,3372,-,3765,4181,2472,-,-
2017-06-05 07:30:00,5114,-,-,7799,7227,3342,-,3756,4170,2469,-,-
2017-06-05 07:45:00,5154,-,-,7847,7254,3424,-,3760,4180,2464,-,-
2017-06-05 08:00:00,5145,-,-,7801,7248,3448,-,3756,4185,2485,-,-
2017-06-05 08:15:00,5050,-,-,7772,7184,3343,-,3709,4140,2407,-,-
2017-06-05 08:30:00,5074,-,-,7801,3820,3367,-,3730,4152,2434,-,-
2017-06-05 08:45:00,5067,-,-,7774,7177,3360,-,3733,4151,2430,-,-
2017-06-05 09:00:00,5125,-,-,7852,7229,3415,-,3755,4173,2460,-,-
2017-06-05 09:15:00,5065,-,-,7766,7162,3377,-,3727,4151,2448,-,-
2017-06-05 09:30:00,5086,-,-,7809,7184,3386,-,3746,4152,2451,-,-
2017-06-05 09:45:00,5020,-,-,7755,7109,3340,-,3724,4131,2423,-,-
2017-06-05 10:00:00,5140,-,-,7927,7230,3430,-,3761,4167,2480,-,-
2017-06-05 10:15:00,5108,-,-,7894,7173,3314,-,3750,4164,2466,-,-
2017-06-05 10:30:00,5126,-,-,7909,7191,3338,-,3755,4166,2468,-,-
2017-06-05 10:45:00,5109,-,-,7911,7186,3321,-,3757,4166,2456,-,-
2017-06-05 11:00:00,5069,-,-,7875,7136,3275,-,3735,4140,2426,-,-
2017-06-05 11:15:00,4968,-,-,7820,7066,3196,-,3695,4112,2385,-,-
2017-06-05 11:30:00,4985,-,-,7843,7097,3199,-,3709,4115,2398,-,-
2017-06-05 11:45:00,5030,-,-,7863,7130,3234,-,3165,4134,2414,-,-
2017-06-05 12:00:00,5101,-,-,7868,7182,3317,-,2930,4157,2455,-,-
2017-06-05 12:15:00,5044,-,-,7819,7113,3273,-,2900,4137,2431,-,-
2017-06-05 12:30:00,5089,-,-,7892,7181,3310,-,2926,4151,2449,-,-
2017-06-05 12:45:00,5212,-,-,7967,7297,3476,-,2976,4200,2516,-,-
2017-06-05 13:00:00,5205,-,-,7973,7293,3422,-,2954,4193,2498,-,-
2017-06-05 13:15:00,5254,-,-,8030,7315,3487,-,2985,4213,2541,-,-
2017-06-05 13:30:00,5144,-,-,7923,7267,3374,-,2930,4178,2474,-,-
2017-06-05 13:45:00,5128,-,-,7899,7279,3367,-,2933,4159,2472,-,-
2017-06-05 14:00:00,5128,-,-,7910,7254,3373,-,2934,4164,2469,-,-
2017-06-05 14:15:00,5128,-,-,7921,7229,3379,-,2935,4170,2465,-,-
2017-06-05 14:30:00,5105,-,-,7901,7222,3344,-,2921,4162,2461,-,-
2017-06-05 14:45:00,5062,-,-,7782,7209,3306,-,2906,4141,2441,-,-
2017-06-05 15:00:00,5047,-,-,7756,7174,3279,-,2899,4139,2423,-,-
2017-06-05 15:15:00,5206,-,-,7995,7256,3500,-,2974,4202,2536,-,-
2017-06-05 15:30:00,5165,-,-,7903,7242,3415,-,2948,4184,2495,-,-
2017-06-05 15:45:00,5148,-,-,7900,7222,3391,-,2935,4173,2478,-,-
2017-06-05 16:00:00,5123,-,-,7853,7215,3373,-,2926,4165,2472,-,-
2017-06-05 16:15:00,5127,-,-,7870,7254,3372,-,2917,4095,2465,-,-
2017-06-05 16:30:00,5107,-,-,7836,7243,3350,-,2917,4084,2457,-,-
2017-06-05 16:45:00,5116,-,-,7847,7250,3347,-,2924,4088,2464,-,-
2017-06-05 17:00:00,5097,-,-,7828,7256,3337,-,2913,4076,2443,-,-
2017-06-05 17:15:00,5184,-,-,7895,7235,3389,-,2952,4109,2483,-,-
2017-06-05 17:30:00,5456,-,-,7829,7238,3336,-,3373,4079,2456,-,-
2017-06-05 17:45:00,5551,-,-,7894,7221,3373,-,3718,4129,2546,-,-
2017-06-05 18:00:00,5639,-,-,7816,7177,3307,-,3691,4100,2559,-,-
2017-06-05 18:15:00,5689,-,-,7898,7203,3292,-,3673,4099,2561,-,-
2017-06-05 18:30:00,5749,-,-,7929,7398,3314,-,3707,4118,2553,-,-
2017-06-05 18:45:00,5801,-,-,8120,7454,3360,-,3722,4134,2548,-,-
2017-06-05 19:00:00,5783,-,-,8107,7476,3394,-,3737,4144,2551,-,-
2017-06-05 19:15:00,5808,-,-,8115,7558,3347,-,3708,4115,2547,-,-
2017-06-05 19:30:00,5906,-,-,8133,7581,3388,-,3741,4143,2554,-,-
2017-06-05 19:45:00,6321,-,-,8141,7555,3371,-,3724,4134,2557,-,-
2017-06-05 20:00:00,6444,-,-,8124,7560,3373,-,3734,4137,2560,-,-
2017-06-05 20:15:00,6465,-,-,8161,7702,3429,-,3758,4158,2550,-,-
2017-06-05 20:30:00,6458,-,-,8159,7740,3432,-,3765,4161,2548,-,-
2017-06-05 20:45:00,6481,-,-,8169,7800,3520,-,3795,4193,2551,-,-
2017-06-05 21:00:00,6484,-,-,8175,7815,3465,-,3773,4171,2552,-,-
2017-06-05 21:15:00,6398,-,-,8159,7783,3441,-,3761,4164,2548,-,-
2017-06-05 21:30:00,6347,-,-,8147,4403,3394,-,3729,4137,2553,-,-
2017-06-05 21:45:00,6379,-,-,8062,7729,3428,-,3751,4155,2546,-,-
2017-06-05 22:00:00,6353,-,-,8048,7712,3398,-,3725,4146,2546,-,-
